instance_id,family,tier,split,spec_version,generator_version,master_seed,instance_seed,regime,generator_mode,origin,raw_file,raw_sha256,canonical_file,canonical_sha256,config_sha256,generation_plan_sha256,code_commit,n,level,raw_term_count,canonical_term_count,canonical_degree,m3,cubic_density,cubics_per_variable,pair_shadow_size,pair_reuse_score,Delta2,pair_degree_mean,pair_degree_max,fraction_reused_pairs,fraction_cubics_with_shared_pair,overlap_graph_nodes,overlap_graph_edges,overlap_graph_components,overlap_graph_max_degree,coefficient_min,coefficient_max,coefficient_abs_max,coefficient_l1,positive_cubic_mass,negative_cubic_mass,positive_cubic_count,negative_cubic_count,canonical_cancellation_count,canonical_cancellation_mass,candidate_pair_count,tau2,tau2_status,tau2_lower_bound,tau2_upper_bound
inst_a2007c06fe8dd399d90465f32b4aa41fa9ba101663d028b2d14c0b2216b8cf03,max3sat,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,4891716441055920854,low,anchor_pair,formal_qaoa_generation,raw/max3sat/inst_a2007c06fe8dd399d90465f32b4aa41fa9ba101663d028b2d14c0b2216b8cf03.json,5da749a905d4ea23f2cf7ec0d3343b19cc5dd6a5abd138750cb5abe6c60b5627,canonical/inst_a2007c06fe8dd399d90465f32b4aa41fa9ba101663d028b2d14c0b2216b8cf03.json,21a6cdaad9d5bdc0b67bf0200b4232c66acbe57bac6e46f6a5ed2b0cdf68c607,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,29,3,9,0.16071428571428573,1.125,16,0.40740740740740744,5,1.6875,5,0.3125,1.0,9,23,1,8,-13.0,9.0,13.0,118.0,30.0,4.0,8,1,9,34.0,16,2,exact,2,2
inst_a281a70cf3027da7a09f4adaf7e6e96f50074205fe7b5bd1aab52f03a994e7f0,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,5004706947833862482,intermediate,uniform,formal_compilation_generation,raw/cubic_spin_glass/inst_a281a70cf3027da7a09f4adaf7e6e96f50074205fe7b5bd1aab52f03a994e7f0.json,b568ed93a85995676dd29cadb6789b59fbfc797c7f20546793053c3bee24adfe,canonical/inst_a281a70cf3027da7a09f4adaf7e6e96f50074205fe7b5bd1aab52f03a994e7f0.json,ba7c0181a6e92d3cc26b2085b6f23f57acbeebc44959a884450ea2e261c7202e,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,40,3,16,0.2857142857142857,2.0,25,0.47916666666666663,4,1.92,4,0.56,1.0,16,35,1,8,-12.0,8.0,12.0,256.0,64.0,64.0,8,8,18,176.0,25,,bounded_pair_shadow_too_large,1,8
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,oracle,train,benchmark_spec_v1.0,formal_data_v1,2026082701,3996805336800613290,low,anchor_pair,formal_oracle_generation,raw/cubic_spin_glass/inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd.json,c4eec76c66735b6a78d32db5012fd398fd8a61822980dff3addb339823156d30,canonical/inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd.json,a7f6934e64fbd87ec6ef4241ec41a766cbe246970575463862f792b5360082ab,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,1,6,18,3,6,0.3,1.0,11,0.38888888888888884,4,1.6363636363636365,4,0.36363636363636365,1.0,6,11,1,5,-8.0,8.0,8.0,96.0,24.0,24.0,3,3,8,66.0,11,2,exact,2,2
inst_a407acb5f955147a44dfba4f02be7931dbe34e43e005579bdb9007aad4d94062,max3sat,compilation,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,1645919212365175520,intermediate,uniform,qaoa_qmax_exclusion_promoted,raw/max3sat/inst_a407acb5f955147a44dfba4f02be7931dbe34e43e005579bdb9007aad4d94062.json,ff26c2efe2b036198a53019db041a0e397ccac050d46b4eab8abd02325cc78fa,canonical/inst_a407acb5f955147a44dfba4f02be7931dbe34e43e005579bdb9007aad4d94062.json,4994601ac0ef21f4a29bcbea3c16e39a305af9d0d48c6c6acc5468c2d3f0fc36,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,4,32,58,3,28,0.5,3.5,28,0.6666666666666667,6,3,6,0.9642857142857143,1.0,28,102,1,12,-9.0,9.0,9.0,201.0,41.0,46.0,13,15,10,52.0,28,,bounded_pair_shadow_too_large,1,9
inst_a45fa2e7ace177e24317c9282f70f74bc0232b8fc2ea3a8327f837e0ad475363,max3sat,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,8254981240188926932,intermediate,anchor_pair,formal_qaoa_generation,raw/max3sat/inst_a45fa2e7ace177e24317c9282f70f74bc0232b8fc2ea3a8327f837e0ad475363.json,9a1a9a5b30018135e2a8b8c7d892d6ee4096b7fa4dc34936b13212c314716950,canonical/inst_a45fa2e7ace177e24317c9282f70f74bc0232b8fc2ea3a8327f837e0ad475363.json,e233b11b01816293f198dabaf0bcbf5f7495c291f84d93ab202a4485538d20c3,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,10,4,40,44,3,12,0.1,1.2,22,0.38888888888888884,6,1.6363636363636365,6,0.2727272727272727,1.0,12,34,1,7,-7.0,12.0,12.0,137.0,11.0,27.0,3,9,32,234.0,22,,bounded_pair_shadow_too_large,1,2
inst_a46160035a30aefe3892d2b049a43bad55098d26bc175c664ebbfea2da0bcad6,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,4109809206170446134,low,uniform,qaoa_qmax_exclusion_promoted,raw/max3sat/inst_a46160035a30aefe3892d2b049a43bad55098d26bc175c664ebbfea2da0bcad6.json,e9c4740487570570eda7cef4ff0fc25913a787656cc91a0491dd3b3c3932f346,canonical/inst_a46160035a30aefe3892d2b049a43bad55098d26bc175c664ebbfea2da0bcad6.json,2ec32c1d95e4e7725a7b6c38f41b197b6afca34b9d3e13a452a5f4caf75ea205,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,46,3,15,0.26785714285714285,1.875,25,0.4444444444444444,4,1.8,4,0.6,1.0,15,26,1,7,-6.0,8.0,8.0,108.0,12.0,19.0,6,9,9,38.0,25,,bounded_pair_shadow_too_large,1,7
inst_a4679bc36e70ceabe07c23d07c304c011669cd7cd6dd39977860e971d22b5bae,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,3351619908161305219,intermediate,uniform,qaoa_qmax_exclusion_promoted,raw/cubic_spin_glass/inst_a4679bc36e70ceabe07c23d07c304c011669cd7cd6dd39977860e971d22b5bae.json,c52c06424db7ebdeaa1c8ce79015eed0b81d11b059537214df03fda29aff6087,canonical/inst_a4679bc36e70ceabe07c23d07c304c011669cd7cd6dd39977860e971d22b5bae.json,6cd1c3641d1bebe08e628e4f94edfe37e0e32bd2816d6a0e996826adb3c2d4b0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,44,3,16,0.2857142857142857,2.0,24,0.5,4,2,4,0.625,1.0,16,34,1,7,-12.0,12.0,12.0,326.0,104.0,24.0,13,3,16,106.0,24,,bounded_pair_shadow_too_large,1,7
inst_a5e1e50cf4985c81696d94f0fcfb6039e12200f0121a30e8cc3765883fe2c0a4,max3sat,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,8451387300215826528,high,anchor_pair,formal_qaoa_generation,raw/max3sat/inst_a5e1e50cf4985c81696d94f0fcfb6039e12200f0121a30e8cc3765883fe2c0a4.json,892c06ba2a1f00070ee919b9992d99ec87ee52440055ef46603937b6784e19a2,canonical/inst_a5e1e50cf4985c81696d94f0fcfb6039e12200f0121a30e8cc3765883fe2c0a4.json,8305ced57350cd5a5849ecb2646d5ca36e71ebe5beb8188c356085e7adbb5ee4,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,6,36,23,3,7,0.35,1.1666666666666667,12,0.4285714285714286,4,1.75,4,0.4166666666666667,1.0,7,15,1,6,-8.0,14.0,14.0,92.0,7.0,16.0,3,4,24,232.0,12,2,exact,2,2
inst_a706fe1dbaf251e152bea8c1f6a9c98b2c24fd37bf19ec145e7ff4669d04bbfd,max3sat,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,1258723949549648295,intermediate,uniform,formal_qaoa_generation,raw/max3sat/inst_a706fe1dbaf251e152bea8c1f6a9c98b2c24fd37bf19ec145e7ff4669d04bbfd.json,60f6afcd846e53da221ee1ed1bfa5f4ea807b62af12dff784e8d95ab30885f6e,canonical/inst_a706fe1dbaf251e152bea8c1f6a9c98b2c24fd37bf19ec145e7ff4669d04bbfd.json,7eabdc2cab9a9cb71c114b7a9a3ea824a3908a937e88241107fb18bad2e79f8d,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,4,24,35,3,15,0.75,2.5,15,0.6666666666666667,4,3,4,0.9333333333333333,1.0,15,51,1,8,-10.0,16.0,16.0,179.0,14.0,47.0,5,10,15,88.0,15,5,exact,5,5
inst_a77c9a2a22c7fb46c8daf505f15f1eb531030ee724e832dfad977be3359a0493,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,7125783377389142094,intermediate,anchor_pair,formal_compilation_generation,raw/max3sat/inst_a77c9a2a22c7fb46c8daf505f15f1eb531030ee724e832dfad977be3359a0493.json,2baaaefd6fde5dd07f44edf5b5fe5a168fb8c7075b6a4db34e610d4f16d2b8ae,canonical/inst_a77c9a2a22c7fb46c8daf505f15f1eb531030ee724e832dfad977be3359a0493.json,4b89dca24b9bae6d8e242bc1f20f15652a48660d11293b359581b4de3f14415f,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,4,64,74,3,23,0.04107142857142857,1.4375,47,0.3188405797101449,13,1.4680851063829787,13,0.06382978723404255,1.0,23,124,1,13,-11.0,27.0,27.0,285.0,31.0,61.0,9,14,36,342.0,47,,bounded_pair_shadow_too_large,1,2
inst_a7b03ca0a70026a3c0068bb3d0a6dfb3f855921d7f87601023f686c95d18ed53,max3sat,compilation,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,6487099103711030923,high,uniform,qaoa_qmax_exclusion_promoted,raw/max3sat/inst_a7b03ca0a70026a3c0068bb3d0a6dfb3f855921d7f87601023f686c95d18ed53.json,e5c4e1e41bd82c78b56196dafe468b244a69b7629c0d9fd763a318e2c3cee513,canonical/inst_a7b03ca0a70026a3c0068bb3d0a6dfb3f855921d7f87601023f686c95d18ed53.json,7a6bf6a5d22225e465321976d38211d0e2d01aff38d08e18ee8265310c87f3b0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,6,48,64,3,30,0.5357142857142857,3.75,28,0.6888888888888889,5,3.2142857142857144,5,0.9642857142857143,1.0,30,110,1,10,-13.0,24.0,24.0,331.0,56.0,52.0,14,16,31,204.0,28,,bounded_pair_shadow_too_large,1,12
inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c,cubic_spin_glass,oracle,test,benchmark_spec_v1.0,formal_data_v1,2026082701,159708728481936504,low,uniform,formal_oracle_generation,raw/cubic_spin_glass/inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c.json,41f95bd133d85b33c1c240d859e1ebd04b7026bcf56b4468648e617a725b94ef,canonical/inst_a855ecf491d361be21f5bf66a4aeb7382e186fdae9ec17d86d3e970eceaa509c.json,6618bf3995beaaf7684bc377d0e2ef2c65490e8c68fc96a9730372e30bc1a1bd,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,7,1,7,26,3,7,0.2,1.0,13,0.38095238095238093,4,1.6153846153846154,4,0.3076923076923077,1.0,7,13,1,5,-8.0,8.0,8.0,123.0,32.0,24.0,4,3,10,66.0,13,3,exact,3,3
inst_aa8b03f9dc27f4204bf39bc1f69d4b2676ac00ec15a6970405d5619e2cc111bc,max3sat,qaoa,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,4774631791855334547,high,anchor_pair,formal_qaoa_generation,raw/max3sat/inst_aa8b03f9dc27f4204bf39bc1f69d4b2676ac00ec15a6970405d5619e2cc111bc.json,ca7d20cd6bdccd550f5b8ffe22b7e1ad4e4e2f08d3a91a7cebf866b6a907f64d,canonical/inst_aa8b03f9dc27f4204bf39bc1f69d4b2676ac00ec15a6970405d5619e2cc111bc.json,acaa556145c9cc89c2b54cdce2f20d74af2d2322c8c15ca9cbff5852b738fb26,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,10,6,60,45,3,13,0.10833333333333334,1.3,22,0.4358974358974359,8,1.7727272727272727,8,0.3181818181818182,1.0,13,48,1,12,-12.0,22.0,22.0,207.0,46.0,13.0,10,3,38,408.0,22,,bounded_pair_shadow_too_large,1,2
inst_aaba8c0130b46ce253b0dc858f515be46b77f177d84efe9e95abb5d612190ebf,max3sat,compilation,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,1449312241207206954,intermediate,uniform,formal_compilation_generation,raw/max3sat/inst_aaba8c0130b46ce253b0dc858f515be46b77f177d84efe9e95abb5d612190ebf.json,26bdc8f8ebaad8cd637af3901d2ec362d7af4e50dcc1c61a5d53a8ec2cc6013e,canonical/inst_aaba8c0130b46ce253b0dc858f515be46b77f177d84efe9e95abb5d612190ebf.json,12544c7ca7e508323aba49c4cb6c212fad7f73e770e83e2cfd70cdff25089e72,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,4,32,49,3,21,0.375,2.625,27,0.5714285714285714,5,2.3333333333333335,5,0.8148148148148148,1.0,21,55,1,9,-8.0,17.0,17.0,157.0,32.0,21.0,13,8,28,190.0,27,,bounded_pair_shadow_too_large,1,8
inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,cubic_spin_glass,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,8323679637250390135,low,uniform,formal_qaoa_generation,raw/cubic_spin_glass/inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6.json,e4e4e1636ec0ee28aeedb98b3ba4767bb0cb9bd746aa4d4b17d9b4dc8ec955dc,canonical/inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6.json,bd4852c83d78af8527723fe0e37e6c01a9f1a8500638469d769333c15668ab72,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,1,6,21,3,6,0.3,1.0,13,0.2777777777777778,3,1.3846153846153846,3,0.3076923076923077,0.8333333333333334,6,6,2,4,-8.0,8.0,8.0,110.0,32.0,16.0,4,2,8,52.0,13,4,exact,4,4
inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,max3sat,qaoa,test,benchmark_spec_v1.0,formal_data_v1,2026082701,1042524451568219041,intermediate,uniform,formal_qaoa_generation,raw/max3sat/inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62.json,7222d25bf63ae6fcd2aa598a15fec896b98df886c57293ee5216027eb077f331,canonical/inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62.json,25803008fbaf5678b79de9fd308a369b7b390c9e3a4f7d8c3cebdcc17185c838,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,4,24,31,3,11,0.55,1.8333333333333333,15,0.5454545454545454,4,2.2,4,0.8,1.0,11,25,1,6,-15.0,14.0,15.0,152.0,29.0,15.0,5,6,18,78.0,15,5,exact,5,5
inst_adc5a65599618eb3abc9d5b1187bc63812a1fce96aebb9aba3f4ad2d0d9f6b03,cubic_spin_glass,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,8412245308310008440,intermediate,anchor_pair,formal_qaoa_generation,raw/cubic_spin_glass/inst_adc5a65599618eb3abc9d5b1187bc63812a1fce96aebb9aba3f4ad2d0d9f6b03.json,2244f152adb52f6ad48b5e6887d91c00706f31f62b34203cafe65c12f820d437,canonical/inst_adc5a65599618eb3abc9d5b1187bc63812a1fce96aebb9aba3f4ad2d0d9f6b03.json,9a65f0ab642ed6fc37ca6ce272cb529845f967bbee2d0318ca75437c9ac1e90e,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,2,12,27,3,12,0.6,2.0,15,0.5833333333333333,4,2.4,4,1.0,1.0,12,30,1,5,-8.0,8.0,8.0,188.0,64.0,32.0,8,4,16,136.0,15,3,exact,3,3
inst_ae2555588bfb83b1a659923e7897057e426c36413daa2a6a29aa76d2a0ed0e15,max3sat,oracle,train,benchmark_spec_v1.0,formal_data_v1,2026082701,6846952050340212719,high,anchor_pair,formal_oracle_generation,raw/max3sat/inst_ae2555588bfb83b1a659923e7897057e426c36413daa2a6a29aa76d2a0ed0e15.json,cc58aea1528711793c5f91642d9c883b0fd48180e27083035946ea13688727fa,canonical/inst_ae2555588bfb83b1a659923e7897057e426c36413daa2a6a29aa76d2a0ed0e15.json,7fd1e019daea5e4ab5f3c83ddf61552f974ce47d76d866c2cbcdec827870b9f5,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,5,6,30,21,3,5,0.5,1.0,10,0.33333333333333337,3,1.5,3,0.4,1.0,5,6,1,3,-10.0,9.0,10.0,86.0,4.0,11.0,2,3,21,186.0,10,2,exact,2,2
inst_af9b682406075901b4f377cea9bb6dda351c54f44f95fadd7be931c5565e5ee7,cubic_spin_glass,compilation,test,benchmark_spec_v1.0,formal_data_v1,2026082701,3955427767642684955,low,anchor_pair,formal_compilation_generation,raw/cubic_spin_glass/inst_af9b682406075901b4f377cea9bb6dda351c54f44f95fadd7be931c5565e5ee7.json,7f72ab931a574053c110e97329e5f77edb9f0ddb1a95617f976c2f21e2852cc6,canonical/inst_af9b682406075901b4f377cea9bb6dda351c54f44f95fadd7be931c5565e5ee7.json,395cac2d887c85d0eefe6eed6f0452e88b692dd203ef31fb4324a9bc7cd0b45c,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,1,16,65,3,16,0.02857142857142857,1.0,32,0.33333333333333337,9,1.5,9,0.125,1.0,16,59,1,9,-12.0,20.0,20.0,360.0,32.0,96.0,4,12,7,72.0,32,,bounded_pair_shadow_too_large,1,2
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,qaoa,test,benchmark_spec_v1.0,formal_data_v1,2026082701,3711617590002910696,intermediate,anchor_pair,formal_qaoa_generation,raw/cubic_spin_glass/inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57.json,5d502d5296ffdce4fe581800cccec52c06b18257d03c2badd7958dc5d1639b1e,canonical/inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57.json,2eeab13af26ac8442ff813e5ab1affba32b6b40938149ca6b21c17e1fc53438d,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,43,3,16,0.2857142857142857,2.0,24,0.5,6,2,6,0.4583333333333333,1.0,16,52,1,9,-8.0,12.0,12.0,258.0,56.0,72.0,7,9,16,174.0,24,,bounded_pair_shadow_too_large,1,3
inst_b05509b0b56a79b5828b18c10344227850eb248828adc058ebb16b0f87050956,max3sat,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,470574044888623235,high,anchor_pair,formal_qaoa_generation,raw/max3sat/inst_b05509b0b56a79b5828b18c10344227850eb248828adc058ebb16b0f87050956.json,6e40e1e51c758274cb96521ed2fbdfa8dc31bc17e68d7a00fba470f8679239a0,canonical/inst_b05509b0b56a79b5828b18c10344227850eb248828adc058ebb16b0f87050956.json,57bb9763e1b1895093b9419bbf394ba99265b54e7e00893b864a5725be9ecf84,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,10,6,60,53,3,16,0.13333333333333333,1.6,30,0.375,8,1.6,8,0.2,1.0,16,60,1,9,-10.0,34.0,34.0,253.0,26.0,46.0,7,9,40,444.0,30,,bounded_pair_shadow_too_large,1,2
inst_b14e10b59e6aea194761d2eedde57c8d806845debe65a98c7d82fcd34f43ca0a,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,1084319093155732399,low,uniform,qaoa_qmax_exclusion_promoted,raw/max3sat/inst_b14e10b59e6aea194761d2eedde57c8d806845debe65a98c7d82fcd34f43ca0a.json,908794c81342025cc522a6ca03f693a62a7608326e169c31624a5ae41d70eafc,canonical/inst_b14e10b59e6aea194761d2eedde57c8d806845debe65a98c7d82fcd34f43ca0a.json,d2980b3f6b8ba8bfcc70ad4c5de80a2248ba050b93e0ed226e47007c8f8db444,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,35,3,15,0.26785714285714285,1.875,24,0.4666666666666667,4,1.875,4,0.6666666666666666,1.0,15,27,1,6,-7.0,9.0,9.0,118.0,29.0,15.0,9,6,5,34.0,24,,bounded_pair_shadow_too_large,1,7
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,qaoa,test,benchmark_spec_v1.0,formal_data_v1,2026082701,3407019156353329484,high,uniform,formal_qaoa_generation,raw/cubic_spin_glass/inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb.json,0fcb9599ef2026dbcfb2c8d72eccc6f1cd219314b9f58292ed6fb981a623d2a4,canonical/inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb.json,7201bad90623f03ce4f454361dbd36a2e542f5bc1bc67c1c18373c111750d9f5,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,4,20,39,3,20,1.0,3.3333333333333335,15,0.75,4,4,4,1.0,1.0,20,90,1,9,-16.0,16.0,16.0,388.0,32.0,128.0,4,16,16,152.0,15,6,exact,6,6
inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,max3sat,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,6528705412493470694,low,anchor_pair,formal_qaoa_generation,raw/max3sat/inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2.json,8e0340e2cb43997b83fe23603868cfd8710db6c73bab98bf285d61962e38570c,canonical/inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2.json,74a25e0dbb77b23606cd41ea47a3be392d9b27dbc53d84224052bb505a140a7c,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,29,3,9,0.16071428571428573,1.125,18,0.33333333333333337,5,1.5,5,0.2222222222222222,1.0,9,18,1,5,-5.0,6.0,6.0,79.0,15.0,7.0,5,4,11,52.0,18,2,exact,2,2
